id,prefix,previous_name,label,label_source,label_ontology,obsolete_term,matched,current_category,suggested_category
MONDO:0100234,MONDO,MONDO:0100234,paroxysmal familial ventricular fibrillation,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008661,MONDO,EFO:0004208,vitiligo,mondo_release,mondo,,True,biolink:Disease,
MONDO:0013730,MONDO,MONDO:0013730,graft versus host disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005312,MONDO,EFO:0003921,pouchitis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019192,MONDO,MONDO:0019192,AKT2-related familial partial lipodystrophy,mondo_release,mondo,,True,biolink:Disease,
MONDO:0000448,MONDO,EFO:1000453,paraganglioma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005784,MONDO,MONDO:0005784,hantavirus hemorrhagic fever with renal syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0014054,MONDO,MONDO:0014054,lymphoproliferative syndrome 2,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008222,MONDO,MONDO:0008222,Andersen-Tawil syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0003079,MONDO,MONDO:0003079,mastocytoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006256,MONDO,EFO:1000307,invasive breast carcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0010150,MONDO,EFO:0000181,head and neck squamous cell carcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019098,MONDO,MONDO:0019098,autoimmune thrombocytopenia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005233,MONDO,EFO:0003060,non-small cell lung carcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0044212,MONDO,MONDO:0044212,chronic idiopathic urticaria,mondo_release,mondo,,True,biolink:Disease,
MONDO:0018912,MONDO,EFO:0003099,Cushing syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006810,MONDO,EFO:1000992,intracranial hypertension,mondo_release,mondo,,True,biolink:Disease,
MONDO:0016047,MONDO,MONDO:0016047,endophthalmitis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005059,MONDO,EFO:0000565,leukemia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0000521,MONDO,MONDO:0000521,salivary gland carcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0100233,MONDO,MONDO:0100233,long COVID-19,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007834,MONDO,MONDO:0007834,islet cell adenomatosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008300,MONDO,MONDO:0008300,Prader-Willi syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005079,MONDO,EFO:0000662,polyp,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005546,MONDO,EFO:0005687,fibromyalgia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0015168,MONDO,MONDO:0015168,arthrogryposis multiplex congenita,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005920,MONDO,EFO:0007444,Plasmodium falciparum malaria,mondo_release,mondo,,True,biolink:Disease,
MONDO:0016394,MONDO,MONDO:0016394,sporadic infantile bilateral striatal necrosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0026722,MONDO,MONDO:0026722,Mullegama-Klein-Martinez syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005399,MONDO,EFO:0004286,venous thromboembolism,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005033,MONDO,EFO:0000500,ganglioneuroma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0016574,MONDO,Orphanet:2435,hypo- and hypermelanotic cutaneous macules-retarded growth-intellectual disability syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006843,MONDO,EFO:1001028,macular holes,mondo_release,mondo,,True,biolink:Disease,
MONDO:0024662,MONDO,MONDO:0024662,colorectal tubulovillous adenoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0971001,MONDO,MONDO:0971001,immunodeficiency 121 with autoinflammation,mondo_release,mondo,,True,biolink:Disease,
MONDO:0017596,MONDO,MONDO:0017596,diffuse large B-cell lymphoma of the central nervous system,mondo_release,mondo,,True,biolink:Disease,
MONDO:0100330,MONDO,MONDO:0100330,disease arising from reactivation of latent virus,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004782,MONDO,MONDO:0004782,diabetes insipidus,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008558,MONDO,EFO:0007160,autoimmune thrombocytopenic purpura,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019797,MONDO,MONDO:0019797,acrodysostosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0018896,MONDO,MONDO:0018896,thrombotic thrombocytopenic purpura,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004355,MONDO,MONDO:0004355,childhood leukemia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0016471,MONDO,MONDO:0016471,pachyonychia congenita,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006456,MONDO,EFO:1000581,thymoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006215,MONDO,EFO:1000262,gallbladder adenocarcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0010662,MONDO,MONDO:0010662,paraplegia-intellectual disability-hyperkeratosis syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008493,MONDO,MONDO:0008493,overhydrated hereditary stomatocytosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019954,MONDO,EFO:1000045,pancreatic neuroendocrine tumor,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007295,MONDO,MONDO:0007295,self-limited epilepsy with centrotemporal spikes,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006644,MONDO,EFO:1000802,alcoholic liver cirrhosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004982,MONDO,EFO:0000278,pancreatitis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0024647,MONDO,MONDO:0024647,urolithiasis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005060,MONDO,EFO:0000569,liposarcoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0054727,MONDO,MONDO:0054727,spermatogenic failure 23,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007113,MONDO,MONDO:0007113,Angelman syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008243,MONDO,EFO:0003096,Pick disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0014300,MONDO,MONDO:0014300,proximal myopathy with extrapyramidal signs,mondo_release,mondo,,True,biolink:Disease,
MONDO:0970993,MONDO,MONDO:0970993,immunodeficiency 119,mondo_release,mondo,,True,biolink:Disease,
MONDO:0021104,MONDO,MONDO:0021104,alcoholic fatty liver disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007473,MONDO,MONDO:0007473,Duane retraction syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0010882,MONDO,Orphanet:1113,aphalangy-syndactyly-microcephaly syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0017572,MONDO,EFO:1001309,tick-borne encephalitis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0014118,MONDO,MONDO:0014118,congenital neutropenia-myelofibrosis-nephromegaly syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005344,MONDO,EFO:0004197,hepatitis B virus infection,mondo_release,mondo,,True,biolink:Disease,
MONDO:0016305,MONDO,MONDO:0016305,atypical pantothenate kinase-associated neurodegeneration,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006186,MONDO,EFO:1000223,duodenal adenocarcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0060507,MONDO,MONDO:0060507,retinal dystrophy with or without macular staphyloma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007367,MONDO,MONDO:0007367,"febrile seizures, familial, 1",mondo_release,mondo,,True,biolink:Disease,
MONDO:0007256,MONDO,EFO:0000182,hepatocellular carcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005087,MONDO,EFO:0000684,respiratory system disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004784,MONDO,MONDO:0004784,allergic asthma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008185,MONDO,MONDO:0008185,hereditary chronic pancreatitis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006816,MONDO,EFO:1000999,arthropathy,mondo_release,mondo,,True,biolink:Disease,
MONDO:0001854,MONDO,EFO:0009455,lacrimal apparatus disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005186,MONDO,EFO:0002610,cocaine dependence,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005062,MONDO,EFO:0000574,lymphoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006733,MONDO,EFO:1000906,dry eye syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0016216,MONDO,MONDO:0016216,adult hepatocellular carcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019068,MONDO,MONDO:0019068,congenital membranous nephropathy due to maternal anti-neutral endopeptidase alloimmunization,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005065,MONDO,EFO:0000588,mesothelioma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0018975,MONDO,MONDO:0018975,neurofibromatosis type 1,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005393,MONDO,EFO:0004274,gout,mondo_release,mondo,,True,biolink:Disease,
MONDO:0021353,MONDO,EFO:0003859,tumor of uterus,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005260,MONDO,EFO:0003758,autism,mondo_release,mondo,,True,biolink:Disease,
MONDO:0003001,MONDO,MONDO:0003001,seminoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0012883,MONDO,EFO:0000224,acute promyelocytic leukemia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002269,MONDO,EFO:1001463,gastroenteritis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0021042,MONDO,EFO:0005543,glioma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006007,MONDO,EFO:0007536,vesicoureteral reflux,mondo_release,mondo,,True,biolink:Disease,
MONDO:0032696,MONDO,MONDO:0032696,oocyte maturation defect 6,mondo_release,mondo,,True,biolink:Disease,
MONDO:0013291,MONDO,Orphanet:263297,glycogen storage disease XV,mondo_release,mondo,,True,biolink:Disease,
MONDO:0958006,MONDO,MONDO:0958006,"spondyloepimetaphyseal dysplasia, Guo-Campeau type",mondo_release,mondo,,True,biolink:Disease,
MONDO:0005282,MONDO,EFO:0003834,cutaneous lupus erythematosus,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004949,MONDO,EFO:0000096,neoplasm of mature B-cells,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007705,MONDO,MONDO:0007705,Heinz body anemia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005135,MONDO,EFO:0001067,parasitic infectious disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004981,MONDO,EFO:0000275,atrial fibrillation,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006781,MONDO,EFO:1000961,Helicobacter pylori infectious disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002708,MONDO,MONDO:0002708,retinitis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0013410,MONDO,MONDO:0013410,"46,XY sex reversal 6",mondo_release,mondo,,True,biolink:Disease,
MONDO:0015759,MONDO,EFO:1001938,B-cell non-Hodgkin lymphoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0015796,MONDO,EFO:0004610,acute lung injury,mondo_release,mondo,,True,biolink:Disease,
MONDO:0032766,MONDO,MONDO:0032766,"hypoalphalipoproteinemia, primary, 2",mondo_release,mondo,,True,biolink:Disease,
MONDO:0010068,MONDO,Orphanet:93357,"spondyloepimetaphyseal dysplasia, sponastrime type",mondo_release,mondo,,True,biolink:Disease,
MONDO:0034054,MONDO,MONDO:0034054,severe combined immunodeficiency due to CD70 deficiency,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005711,MONDO,EFO:0007216,congenital diaphragmatic hernia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0020640,MONDO,MONDO:0020640,autoimmune encephalitis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0009086,MONDO,Orphanet:3217,deafness-small bowel diverticulosis-neuropathy syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0054730,MONDO,MONDO:0054730,spermatogenic failure 26,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002531,MONDO,EFO:0004198,skin neoplasm,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007191,MONDO,EFO:0003780,Behcet disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0001475,MONDO,MONDO:0001475,neutropenia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0010066,MONDO,MONDO:0010066,familial isolated congenital asplenia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0009676,MONDO,MONDO:0009676,autosomal recessive limb-girdle muscular dystrophy type 2B,mondo_release,mondo,,True,biolink:Disease,
MONDO:0015229,MONDO,MONDO:0015229,Bardet-Biedl syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007947,MONDO,MONDO:0007947,Marfan syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004126,MONDO,MONDO:0004126,thyroiditis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0015667,MONDO,MONDO:0015667,acute myeloid leukemia by FAB classification,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008810,MONDO,MONDO:0008810,familial apolipoprotein C-II deficiency,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007686,MONDO,MONDO:0007686,gray platelet syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0016982,MONDO,EFO:0003968,angiosarcoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0014851,MONDO,MONDO:0014851,"hypercalcemia, infantile, 2",mondo_release,mondo,,True,biolink:Disease,
MONDO:0021667,MONDO,EFO:0009430,neuralgia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004970,MONDO,EFO:0000228,adenocarcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0011057,MONDO,EFO:0003763,cerebrovascular disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0009582,MONDO,MONDO:0009582,Mietens syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0015924,MONDO,EFO:0001361,pulmonary arterial hypertension,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005116,MONDO,EFO:0000775,Whipple disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006031,MONDO,EFO:1000024,chronic rhinosinusitis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0013758,MONDO,MONDO:0013758,Charcot-Marie-Tooth disease dominant intermediate E,mondo_release,mondo,,True,biolink:Disease,
MONDO:0017778,MONDO,MONDO:0017778,lamellar ichthyosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0010298,MONDO,MONDO:0010298,Lesch-Nyhan syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005989,MONDO,EFO:0007517,toxoplasmosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004928,MONDO,MONDO:0004928,lymph node disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0003024,MONDO,MONDO:0003024,breast angiosarcoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005032,MONDO,EFO:0000499,follicular thyroid adenoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007732,MONDO,MONDO:0007732,Holt-Oram syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005109,MONDO,EFO:0000764,HIV infectious disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005027,MONDO,EFO:0000474,epilepsy,mondo_release,mondo,,True,biolink:Disease,
MONDO:0011760,MONDO,MONDO:0011760,Scheie syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0001098,MONDO,EFO:1001916,separation anxiety disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005178,MONDO,MONDO:0005178,osteoarthritis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0001823,MONDO,MONDO:0001823,sick sinus syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0024573,MONDO,MONDO:0024573,familial hypertrophic cardiomyopathy,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019516,MONDO,Orphanet:891,exudative vitreoretinopathy,mondo_release,mondo,,True,biolink:Disease,
MONDO:0020074,MONDO,MONDO:0020074,progressive myoclonus epilepsy,mondo_release,mondo,,True,biolink:Disease,
MONDO:0010264,MONDO,MONDO:0010264,X-linked adrenal hypoplasia congenita,mondo_release,mondo,,True,biolink:Disease,
MONDO:0000607,MONDO,EFO:0002913,primary cutaneous T-cell non-Hodgkin lymphoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0014621,MONDO,MONDO:0014621,Brugada syndrome 9,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005010,MONDO,EFO:0001645,coronary artery disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004974,MONDO,EFO:0000239,adrenal gland pheochromocytoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005416,MONDO,EFO:0004616,"osteoarthritis, knee",mondo_release,mondo,,True,biolink:Disease,
MONDO:0010679,MONDO,MONDO:0010679,Duchenne muscular dystrophy,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004277,MONDO,DOID:7551,gonorrhea,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002869,MONDO,EFO:0009551,heart valve disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005377,MONDO,EFO:0004255,nephrotic syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019154,MONDO,MONDO:0019154,androgen insensitivity syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002081,MONDO,EFO:0009676,musculoskeletal system disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0957981,MONDO,MONDO:0957981,immunodeficiency 115 with autoinflammation,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006262,MONDO,EFO:1000317,lacrimal gland adenoid cystic carcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005002,MONDO,EFO:0000341,chronic obstructive pulmonary disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0018842,MONDO,EFO:1000491,primary effusion lymphoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0054723,MONDO,MONDO:0054723,spermatogenic failure 19,mondo_release,mondo,,True,biolink:Disease,
MONDO:0037821,MONDO,MONDO:0037821,porphyrin metabolism disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005173,MONDO,EFO:0002496,actinic keratosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0017844,MONDO,EFO:1000785,Sezary syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008327,MONDO,EFO:0004235,exfoliation syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002492,MONDO,MONDO:0002492,acute kidney injury,mondo_release,mondo,,True,biolink:Disease,
MONDO:0003453,MONDO,MONDO:0003453,conjunctival intraepithelial neoplasm,mondo_release,mondo,,True,biolink:Disease,
MONDO:0001627,MONDO,MONDO:0001627,dementia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002358,MONDO,MONDO:0002358,laryngeal carcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0000432,MONDO,MONDO:0000432,lymphoplasmacytic lymphoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0020804,MONDO,EFO:0004193,basal cell carcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019917,MONDO,MONDO:0019917,maternal uniparental disomy of chromosome 20,mondo_release,mondo,,True,biolink:Disease,
MONDO:0009685,MONDO,MONDO:0009685,Miyoshi myopathy,mondo_release,mondo,,True,biolink:Disease,
MONDO:0003009,MONDO,EFO:0009452,hyperaldosteronism,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002616,MONDO,MONDO:0002616,mesenchymal cell neoplasm,mondo_release,mondo,,True,biolink:Disease,
MONDO:0021192,MONDO,MONDO:0021192,odontogenic neoplasm,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005354,MONDO,EFO:0004220,chronic hepatitis C virus infection,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008038,MONDO,MONDO:0008038,ataxia-pancytopenia syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0000490,MONDO,MONDO:0000490,glomerulosclerosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002480,MONDO,MONDO:0002480,endometrioid tumor,mondo_release,mondo,,True,biolink:Disease,
MONDO:0000771,MONDO,MONDO:0000771,allergic respiratory disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007481,MONDO,MONDO:0007481,Leri-Weill dyschondrosteosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019933,MONDO,EFO:1001485,acromegaly,mondo_release,mondo,,True,biolink:Disease,
MONDO:0016006,MONDO,MONDO:0016006,Cockayne syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0015760,MONDO,MONDO:0015760,T-cell non-Hodgkin lymphoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004471,MONDO,EFO:1001351,bacterial arthritis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002525,MONDO,MONDO:0002525,inherited lipid metabolism disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0001572,MONDO,MONDO:0001572,leiomyoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006632,MONDO,EFO:1000789,"osteoarthritis, hand",mondo_release,mondo,,True,biolink:Disease,
MONDO:0005192,MONDO,EFO:0002618,exocrine pancreatic carcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0015925,MONDO,EFO:0004244,interstitial lung disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0021248,MONDO,MONDO:0021248,nervous system neoplasm,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007795,MONDO,MONDO:0007795,mullerian duct anomalies-limb anomalies syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005184,MONDO,MONDO:0005184,pancreatic ductal adenocarcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0018746,MONDO,EFO:1000680,mucous membrane pemphigoid,mondo_release,mondo,,True,biolink:Disease,
MONDO:0010293,MONDO,Orphanet:98813,ectodermal dysplasia and immune deficiency,mondo_release,mondo,,True,biolink:Disease,
MONDO:0800373,MONDO,MONDO:0800373,carbon monoxide poisoning,mondo_release,mondo,,True,biolink:Disease,
MONDO:0030307,MONDO,MONDO:0030307,spermatogenic failure 55,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008734,MONDO,MONDO:0008734,"adrenocortical carcinoma, hereditary",mondo_release,mondo,,True,biolink:Disease,
MONDO:0013372,MONDO,MONDO:0013372,long QT syndrome 5,mondo_release,mondo,,True,biolink:Disease,
MONDO:0009833,MONDO,MONDO:0009833,Shwachman-Diamond syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006377,MONDO,EFO:1000483,pleural biphasic mesothelioma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0010726,MONDO,MONDO:0010726,Rett syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004975,MONDO,MONDO:0004975,Alzheimer disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007309,MONDO,MONDO:0007309,Charcot-Marie-Tooth disease type 1A,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019696,MONDO,MONDO:0019696,acromesomelic dysplasia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004184,MONDO,EFO:0009689,urethral disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0015974,MONDO,MONDO:0015974,severe combined immunodeficiency,mondo_release,mondo,,True,biolink:Disease,
MONDO:0800043,MONDO,MONDO:0800043,Stüve-Wiedemann syndrome 1,mondo_release,mondo,,True,biolink:Disease,
MONDO:0024575,MONDO,EFO:0009682,pregnancy disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0013459,MONDO,MONDO:0013459,osteogenesis imperfecta type 10,mondo_release,mondo,,True,biolink:Disease,
MONDO:0020689,MONDO,EFO:0002608,AIDS dementia complex,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007739,MONDO,MONDO:0007739,Huntington disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019772,MONDO,MONDO:0019772,blepharospasm-oromandibular dystonia syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0010421,MONDO,Orphanet:47,Bruton-type agammaglobulinemia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005556,MONDO,EFO:0005761,lupus nephritis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006861,MONDO,EFO:1001052,myeloid sarcoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002814,MONDO,MONDO:0002814,adrenal carcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0024465,MONDO,MONDO:0024465,"surfactant metabolism dysfunction, pulmonary, 2",mondo_release,mondo,,True,biolink:Disease,
MONDO:0043905,MONDO,EFO:1001991,pneumonitis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005072,MONDO,EFO:0000621,neuroblastoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019004,MONDO,Orphanet:654,kidney Wilms tumor,mondo_release,mondo,,True,biolink:Disease,
MONDO:8000015,MONDO,Orphanet:983,"46,XY sex reversal 11",mondo_release,mondo,,True,biolink:Disease,
MONDO:0005180,MONDO,MONDO:0005180,Parkinson disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0029000,MONDO,EFO:0008546,poisoning,mondo_release,mondo,,True,biolink:Disease,
MONDO:0009571,MONDO,MONDO:0009571,"Meckel syndrome, type 1",mondo_release,mondo,,True,biolink:Disease,
MONDO:0011962,MONDO,MONDO:0011962,endometrial cancer,mondo_release,mondo,,True,biolink:Disease,
MONDO:0000491,MONDO,MONDO:0000491,limb ischemia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006292,MONDO,EFO:1000355,malignant mesothelioma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006249,MONDO,EFO:1000299,hyperplastic polyp,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002635,MONDO,MONDO:0002635,periodontal disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0020488,MONDO,Orphanet:99750,atypical progressive supranuclear palsy syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0011849,MONDO,EFO:0003778,psoriatic arthritis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0011385,MONDO,EFO:0004994,intervertebral disk degenerative disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0021211,MONDO,EFO:0003833,brain neoplasm,mondo_release,mondo,,True,biolink:Disease,
MONDO:0015912,MONDO,EFO:0009646,macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss,mondo_release,mondo,,True,biolink:Disease,
MONDO:0018310,MONDO,EFO:1000318,Langerhans cell histiocytosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005381,MONDO,EFO:0004260,bone disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0018908,MONDO,EFO:0005952,non-Hodgkin lymphoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005151,MONDO,EFO:0001379,endocrine system disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0009975,MONDO,EFO:0005287,reticulum cell sarcoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007056,MONDO,MONDO:0007056,acroosteolysis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0000552,MONDO,EFO:0008509,breast lobular carcinoma,mondo_release,mondo,,True,biolink:Disease,
